calibration method,metric,model,comb,comb (post cal)
uncal_MAP_CI,cwECE (MT),0.041830705637393835,0.015965505641038533,0.01368335927131738
uncal_MAP_CI,cwECE (WNT),0.01281455501632229,0.005401332324117056,0.004636567807239938
uncal_MAP_CI,cwECE (MNT),0.00812250668495938,0.0020026084493275764,0.0017484525798523668
uncal_MAP_CI,NLL,0.3921807268871979,0.15531751935073196,0.13485677406199179
MAP_CI,ECE (W),0.03805698260048323,0.013430159102992768,0.007272571191782982
MAP_CI,ECE (M),0.03743642980879024,0.011749909198458816,0.004320459451653414
MAP_CI,cwECE (WT),0.06079620710733247,0.030883990008255764,0.031194037002736725
MAP_CI,cwECE (MT),0.0317660581811302,0.009420639389385163,0.005647153839175958
MAP_CI,cwECE (WNT),0.010682082789142906,0.004474698562376618,0.004284085668854737
MAP_CI,cwECE (MNT),0.0065503880152752245,0.0014919704954336906,0.0014857449004910422
MAP_CI,NLL,0.36725043802396673,0.12519713430924387,0.11378430691632914
MAP_CI,ECE (W),0.03805698260048323,0.013430159102992768,0.007272571191782982
MAP_CI,ECE (M),0.03743642980879024,0.011749909198458816,0.004320459451653414
MAP_CI,cwECE (WT),0.06079620710733247,0.030883990008255764,0.031194037002736725
